date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
20-12-2025,rajasthan,Jaipur,303104,5,13,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303106,7,18,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303107,2,4,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303108,5,24,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303110,4,10,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303120,1,8,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303603,11,19,jaipur,jaipur
20-12-2025,rajasthan,Jaipur,303712,3,7,jaipur,jaipur
20-12-2025,rajasthan,Jodhpur,342006,3,14,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342011,0,5,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342302,5,19,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342304,2,12,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342312,6,9,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342602,1,9,jodhpur,jodhpur
20-12-2025,rajasthan,Jodhpur,342604,0,2,jodhpur,jodhpur
20-12-2025,rajasthan,Kota,324003,0,4,kota,kota
20-12-2025,rajasthan,Kota,325204,6,15,kota,kota
20-12-2025,rajasthan,Kota,325208,2,2,kota,kota
20-12-2025,rajasthan,Kota,325601,1,13,kota,kota
20-12-2025,rajasthan,Kota,326501,0,2,kota,kota
20-12-2025,rajasthan,Kota,326530,0,4,kota,kota
20-12-2025,rajasthan,Udaipur,313024,0,8,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313026,2,15,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313201,1,3,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313203,2,11,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313206,0,6,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313703,1,8,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313803,6,26,udaipur,udaipur
20-12-2025,rajasthan,Udaipur,313902,4,10,udaipur,udaipur
27-11-2025,rajasthan,Jodhpur,342006,0,19,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342007,0,9,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342008,2,33,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342015,1,2,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342022,0,11,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342025,2,22,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342312,4,26,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342604,2,3,jodhpur,jodhpur
27-11-2025,rajasthan,Jodhpur,342802,3,23,jodhpur,jodhpur
27-11-2025,rajasthan,Kota,324002,3,38,kota,kota
27-11-2025,rajasthan,Kota,325004,2,59,kota,kota
27-11-2025,rajasthan,Kota,325208,0,7,kota,kota
27-11-2025,rajasthan,Kota,325214,0,14,kota,kota
27-11-2025,rajasthan,Kota,325601,1,34,kota,kota
27-11-2025,rajasthan,Kota,325602,0,34,kota,kota
27-11-2025,rajasthan,Kota,326519,6,40,kota,kota
27-11-2025,rajasthan,Udaipur,307025,7,56,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313001,7,116,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313003,0,12,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313031,4,37,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313601,0,24,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313602,2,14,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313604,4,69,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313706,1,24,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313802,3,48,udaipur,udaipur
27-11-2025,rajasthan,Udaipur,313904,0,3,udaipur,udaipur
27-11-2025,rajasthan,Bikaner,334022,2,8,bikaner,bikaner
27-11-2025,rajasthan,Bikaner,334201,2,8,bikaner,bikaner
27-11-2025,rajasthan,Bikaner,334601,1,9,bikaner,bikaner
27-11-2025,rajasthan,Bikaner,334602,0,6,bikaner,bikaner
27-11-2025,rajasthan,Bikaner,334801,2,15,bikaner,bikaner
27-11-2025,rajasthan,Bikaner,334804,2,10,bikaner,bikaner
27-11-2025,rajasthan,Jaipur,302018,4,16,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,302020,1,77,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,302022,1,17,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,302023,0,3,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,302033,0,40,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,302037,0,6,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303001,1,19,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303003,1,7,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303004,1,3,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303012,5,59,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303105,0,16,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303109,7,15,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303119,3,13,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303305,8,18,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303338,3,18,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303601,2,3,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303602,2,17,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303701,2,15,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303802,1,8,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303807,0,6,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303901,8,48,jaipur,jaipur
27-11-2025,rajasthan,Jaipur,303903,1,20,jaipur,jaipur
26-11-2025,rajasthan,Bikaner,334004,0,13,bikaner,bikaner
26-11-2025,rajasthan,Bikaner,334021,1,5,bikaner,bikaner
26-11-2025,rajasthan,Bikaner,334022,0,2,bikaner,bikaner
26-11-2025,rajasthan,Bikaner,334801,2,11,bikaner,bikaner
26-11-2025,rajasthan,Jaipur,302001,0,21,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,302011,0,2,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,302020,3,40,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,302025,0,1,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,303002,2,6,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,303012,1,28,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,303110,2,5,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,303704,1,5,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,303805,1,6,jaipur,jaipur
26-11-2025,rajasthan,Jaipur,303904,1,12,jaipur,jaipur
26-11-2025,rajasthan,Jodhpur,342006,1,8,jodhpur,jodhpur
26-11-2025,rajasthan,Jodhpur,342024,2,10,jodhpur,jodhpur
26-11-2025,rajasthan,Jodhpur,342303,3,12,jodhpur,jodhpur
26-11-2025,rajasthan,Jodhpur,342307,2,11,jodhpur,jodhpur
26-11-2025,rajasthan,Jodhpur,342309,0,10,jodhpur,jodhpur
26-11-2025,rajasthan,Jodhpur,342901,0,8,jodhpur,jodhpur
26-11-2025,rajasthan,Kota,325602,0,9,kota,kota
26-11-2025,rajasthan,Kota,326518,2,9,kota,kota
26-11-2025,rajasthan,Kota,326520,0,5,kota,kota
26-11-2025,rajasthan,Kota,326529,2,6,kota,kota
26-11-2025,rajasthan,Udaipur,313001,3,60,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313002,2,13,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313031,1,21,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313038,1,18,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313202,0,3,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313206,0,2,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313325,0,1,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313601,2,5,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313604,0,32,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313701,1,25,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313803,3,12,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313804,1,19,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313901,0,5,udaipur,udaipur
26-11-2025,rajasthan,Udaipur,313904,0,2,udaipur,udaipur
28-11-2025,rajasthan,Bikaner,334201,0,5,bikaner,bikaner
28-11-2025,rajasthan,Bikaner,334801,2,12,bikaner,bikaner
28-11-2025,rajasthan,Jaipur,302005,0,3,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,302028,2,11,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,302029,9,57,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,303105,3,8,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,303107,2,13,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,303108,2,17,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,303338,1,20,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,303602,2,10,jaipur,jaipur
28-11-2025,rajasthan,Jaipur,303706,0,6,jaipur,jaipur
28-11-2025,rajasthan,Jodhpur,342007,0,7,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342008,3,37,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342301,10,42,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342303,3,19,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342308,1,18,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342314,0,9,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342602,1,22,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342604,0,8,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342605,2,8,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342801,0,13,jodhpur,jodhpur
28-11-2025,rajasthan,Jodhpur,342901,2,14,jodhpur,jodhpur
28-11-2025,rajasthan,Kota,324006,3,17,kota,kota
28-11-2025,rajasthan,Kota,324007,2,12,kota,kota
28-11-2025,rajasthan,Kota,324008,3,34,kota,kota
28-11-2025,rajasthan,Kota,324009,4,27,kota,kota
28-11-2025,rajasthan,Kota,324010,2,18,kota,kota
28-11-2025,rajasthan,Kota,325001,7,29,kota,kota
28-11-2025,rajasthan,Kota,325004,2,36,kota,kota
28-11-2025,rajasthan,Kota,325009,2,23,kota,kota
28-11-2025,rajasthan,Kota,325204,3,34,kota,kota
28-11-2025,rajasthan,Kota,325207,0,9,kota,kota
28-11-2025,rajasthan,Kota,325602,2,18,kota,kota
28-11-2025,rajasthan,Udaipur,313011,2,18,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313015,1,5,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313022,2,9,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313024,2,10,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313038,8,45,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313202,0,6,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313601,1,18,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313604,3,58,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313702,3,13,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313703,0,12,udaipur,udaipur
28-11-2025,rajasthan,Udaipur,313801,0,18,udaipur,udaipur
21-12-2025,rajasthan,Bikaner,334001,6,38,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334006,1,0,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334023,4,13,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334303,1,4,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334305,0,6,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334402,0,6,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334604,0,4,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334808,0,2,bikaner,bikaner
21-12-2025,rajasthan,Jaipur,302004,3,49,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302012,18,198,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302017,3,44,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302019,3,25,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302028,2,13,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302029,4,61,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302033,7,32,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303001,1,3,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303008,5,18,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303012,2,25,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303120,0,4,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303801,1,10,jaipur,jaipur
21-12-2025,rajasthan,Jodhpur,342008,3,31,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342011,0,2,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342015,0,1,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342303,4,20,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342304,1,10,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342305,1,8,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342603,0,5,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,345021,1,1,jodhpur,jodhpur
21-12-2025,rajasthan,Kota,324004,4,13,kota,kota
21-12-2025,rajasthan,Kota,324010,5,21,kota,kota
21-12-2025,rajasthan,Kota,325009,2,7,kota,kota
21-12-2025,rajasthan,Kota,325201,3,4,kota,kota
21-12-2025,rajasthan,Kota,325208,0,2,kota,kota
21-12-2025,rajasthan,Kota,325602,0,4,kota,kota
21-12-2025,rajasthan,Udaipur,313015,1,2,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313031,2,3,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313038,3,7,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313203,0,1,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313206,0,3,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313322,0,2,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313803,4,20,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313804,7,5,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313905,0,1,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313705,2,6,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313708,2,8,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313901,1,3,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313904,0,1,udaipur,udaipur
21-12-2025,rajasthan,Udaipur,313906,1,4,udaipur,udaipur
22-12-2025,rajasthan,Bikaner,331803,3,22,bikaner,bikaner
22-12-2025,rajasthan,Bikaner,334004,1,13,bikaner,bikaner
22-12-2025,rajasthan,Bikaner,334022,0,1,bikaner,bikaner
22-12-2025,rajasthan,Bikaner,334202,1,5,bikaner,bikaner
22-12-2025,rajasthan,Bikaner,334305,2,15,bikaner,bikaner
22-12-2025,rajasthan,Bikaner,334403,0,1,bikaner,bikaner
22-12-2025,rajasthan,Bikaner,334604,0,10,bikaner,bikaner
22-12-2025,rajasthan,Jaipur,302011,0,2,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,302012,9,130,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,302016,2,71,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,302019,0,15,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,302023,0,1,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303007,1,10,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303109,0,13,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303110,0,6,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303301,1,15,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303348,0,4,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303602,3,8,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303603,2,17,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303704,0,5,jaipur,jaipur
22-12-2025,rajasthan,Jaipur,303802,0,2,jaipur,jaipur
22-12-2025,rajasthan,Jodhpur,342001,7,77,jodhpur,jodhpur
22-12-2025,rajasthan,Jodhpur,342013,0,3,jodhpur,jodhpur
22-12-2025,rajasthan,Jodhpur,342301,2,15,jodhpur,jodhpur
22-12-2025,rajasthan,Jodhpur,342303,1,27,jodhpur,jodhpur
22-12-2025,rajasthan,Jodhpur,342305,0,5,jodhpur,jodhpur
22-12-2025,rajasthan,Jodhpur,342309,0,6,jodhpur,jodhpur
22-12-2025,rajasthan,Kota,324002,7,24,kota,kota
22-12-2025,rajasthan,Kota,324003,0,4,kota,kota
22-12-2025,rajasthan,Kota,324006,1,8,kota,kota
22-12-2025,rajasthan,Kota,324009,3,16,kota,kota
22-12-2025,rajasthan,Kota,325003,1,3,kota,kota
22-12-2025,rajasthan,Kota,325208,0,1,kota,kota
22-12-2025,rajasthan,Kota,325214,0,3,kota,kota
22-12-2025,rajasthan,Kota,325601,1,14,kota,kota
22-12-2025,rajasthan,Kota,326517,1,4,kota,kota
22-12-2025,rajasthan,Kota,326519,3,16,kota,kota
22-12-2025,rajasthan,Udaipur,307025,2,18,udaipur,udaipur
22-12-2025,rajasthan,Udaipur,313002,0,25,udaipur,udaipur
22-12-2025,rajasthan,Udaipur,313024,0,9,udaipur,udaipur
22-12-2025,rajasthan,Udaipur,313701,1,33,udaipur,udaipur
22-12-2025,rajasthan,Udaipur,313702,2,6,udaipur,udaipur
22-12-2025,rajasthan,Udaipur,313802,3,22,udaipur,udaipur
21-12-2025,rajasthan,Bikaner,334004,2,15,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334021,1,9,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334302,1,2,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334801,0,5,bikaner,bikaner
21-12-2025,rajasthan,Bikaner,334804,0,1,bikaner,bikaner
21-12-2025,rajasthan,Jaipur,302002,8,81,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302013,5,28,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302015,2,12,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302018,1,12,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302021,5,37,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302037,0,1,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,302039,7,40,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303002,0,3,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303004,0,1,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303005,2,7,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303006,1,7,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303009,1,2,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303104,0,3,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303105,2,7,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303302,0,2,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303603,2,15,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303701,0,1,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303704,2,4,jaipur,jaipur
21-12-2025,rajasthan,Jaipur,303802,1,1,jaipur,jaipur
21-12-2025,rajasthan,Jodhpur,342005,5,26,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342023,3,10,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342026,0,1,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342027,1,11,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342314,2,2,jodhpur,jodhpur
21-12-2025,rajasthan,Jodhpur,342802,1,8,jodhpur,jodhpur
21-12-2025,rajasthan,Kota,324001,1,32,kota,kota
21-12-2025,rajasthan,Kota,324002,2,16,kota,kota
21-12-2025,rajasthan,Kota,325003,2,9,kota,kota
21-12-2025,rajasthan,Kota,326517,0,5,kota,kota
21-12-2025,rajasthan,Kota,326519,5,12,kota,kota
21-12-2025,rajasthan,Kota,326529,0,2,kota,kota
21-12-2025,rajasthan,Udaipur,313201,1,2,udaipur,udaipur
24-12-2025,rajasthan,Bikaner,334003,0,6,bikaner,bikaner
24-12-2025,rajasthan,Bikaner,334004,4,16,bikaner,bikaner
24-12-2025,rajasthan,Bikaner,334022,0,9,bikaner,bikaner
24-12-2025,rajasthan,Bikaner,334302,5,7,bikaner,bikaner
24-12-2025,rajasthan,Bikaner,334602,0,3,bikaner,bikaner
24-12-2025,rajasthan,Jaipur,302015,2,25,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,302019,6,24,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,302027,6,50,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,302031,6,59,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,302039,6,38,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303108,6,40,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303110,1,5,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303120,4,18,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303302,0,9,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303338,4,15,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303702,4,14,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303802,0,7,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303901,4,22,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303904,1,11,jaipur,jaipur
24-12-2025,rajasthan,Jaipur,303908,2,18,jaipur,jaipur
24-12-2025,rajasthan,Jodhpur,342001,18,115,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342006,5,12,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342007,2,7,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342008,3,51,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342023,3,25,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342027,7,19,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342302,6,24,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342306,10,37,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342314,2,10,jodhpur,jodhpur
24-12-2025,rajasthan,Jodhpur,342604,0,5,jodhpur,jodhpur
24-12-2025,rajasthan,Kota,324004,3,25,kota,kota
24-12-2025,rajasthan,Kota,325208,0,5,kota,kota
24-12-2025,rajasthan,Kota,326501,0,1,kota,kota
24-12-2025,rajasthan,Kota,326512,1,0,kota,kota
24-12-2025,rajasthan,Kota,326517,2,7,kota,kota
24-12-2025,rajasthan,Kota,326520,2,6,kota,kota
24-12-2025,rajasthan,Kota,326529,0,6,kota,kota
24-12-2025,rajasthan,Udaipur,313022,0,6,udaipur,udaipur
24-12-2025,rajasthan,Udaipur,313031,3,11,udaipur,udaipur
24-12-2025,rajasthan,Udaipur,313201,2,14,udaipur,udaipur
24-12-2025,rajasthan,Udaipur,313604,1,45,udaipur,udaipur
24-12-2025,rajasthan,Udaipur,313706,1,8,udaipur,udaipur
24-12-2025,rajasthan,Udaipur,313801,2,23,udaipur,udaipur
24-12-2025,rajasthan,Udaipur,313802,6,35,udaipur,udaipur
23-12-2025,rajasthan,Bikaner,331801,3,4,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334001,10,103,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334003,1,13,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334021,2,30,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334023,5,31,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334202,0,3,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334302,1,18,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334305,6,18,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334403,0,2,bikaner,bikaner
23-12-2025,rajasthan,Bikaner,334804,1,10,bikaner,bikaner
23-12-2025,rajasthan,Jaipur,302001,2,29,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,302026,0,26,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,302027,3,31,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,302031,9,46,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,302034,0,16,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303009,1,8,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303102,1,19,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303103,6,24,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303110,4,12,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303305,1,9,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303601,2,6,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303704,1,11,jaipur,jaipur
23-12-2025,rajasthan,Jaipur,303801,2,20,jaipur,jaipur
